,strategy,adx_di_ema,adx_rsi_ema,bb_rsi_bounce,breakout_retest,cci_ema,donchian_rsi,ema_macd_rsi_confluence,ema_ribbon_pullback,ema_rsi_cross,ema_stoch_cross,ema_stochastic,ema_stochastic_mtf,engulfing_ema,fib_ema_bounce,h1_adx_m5_ema,h1_trend_m5_bb,h1_trend_m5_ema_cross,h1_trend_m5_macd,h1_trend_m5_rsi,h1_trend_m5_stoch,heikin_ashi_ema,ichimoku_cloud_bounce,ichimoku_cloud_break,keltner_rsi,ma_ribbon_pullback,macd_bb_breakout,macd_divergence,macd_ema_trend,macd_histogram_div,marubozu_trend,momentum_exhaustion,morning_evening_star,parabolic_sar_ema,pin_bar_ema,rsi_divergence,rsi_divergence_ema,scalp_pullback,stoch_bb_bounce,stoch_divergence,stoch_ema_trend,supertrend_rsi_ema,three_bar_reversal,trend_mean_reversion,trend_momentum_vol,triple_confirm,tweezer_reversal,williams_ema
23,keltner_rsi,0.007419037146157359,0.34617388825733914,-0.3821841251586139,0.5580677655167668,0.055416580848791336,0.6475170996046028,0.43162936528357204,0.43965339691633726,0.06686077883297105,0.037679851069131215,0.10044479042947006,0.029350290568172444,0.23951615772955878,0.14147898947705032,0.07438445899399287,-0.18463046723714652,0.09955809746579149,0.19728812675042903,-0.07965680613530353,-0.07028119678792606,0.20159673076637552,0.4283101041241483,0.24547111836349034,1.0,0.41191578969293374,0.2483314084749786,-0.07180038115573316,0.28707225439924866,-0.02533692972642601,0.3592698086134182,0.44965803937127885,0.07922041773923125,0.199667194812655,0.038622369282616045,-0.018890402006493702,0.12452273953051506,-0.02893243690909152,-0.012670823400630919,-0.03211644136625785,0.11909272880006828,0.3364350978841256,0.32363121564882935,-0.07203513595801625,0.4509452941006289,0.44131033801424346,0.3178489920653245,0.10144247360954968
24,ma_ribbon_pullback,0.03209334727604382,0.5734678570589709,-0.35053338134591716,0.5025225783099105,0.02032957114904421,0.4526284251601451,0.741836585933492,0.7634563872937051,0.1335590974995329,0.10140265141186622,0.10917241165919295,-0.02660819104900377,0.2522964637040067,0.46479327945320925,0.13160404396332803,-0.24750338972504185,0.10810965328206794,0.13242250441576292,-0.24787152598302686,-0.18663357250096868,0.36834758524729494,0.7188676602521166,0.2738745337603578,0.41191578969293374,1.0,0.17588404325999688,-0.0966107126737162,0.41022425825868,-0.06111309955609858,0.3070841975286451,0.31103252609722165,0.04493165543066581,0.2223728867769818,0.25022814176049646,-0.05531071683054281,0.2206245465597302,-0.04703629460419532,-0.013399168864089303,-0.12196906008114719,0.2582050778391046,0.5403401946281594,0.4324809708089363,-0.055553226823578515,0.6885461303148595,0.7525076244472704,0.45409407455541745,0.16392714914836895
25,macd_bb_breakout,0.13248452566065397,0.11376365470234799,-0.19513701033169512,0.21914801339628687,0.06429189378437748,0.2915779459047965,0.1858116749901187,0.20565881024945198,0.005336846357319586,0.011952256671707757,0.050084296539001996,-0.07087112885717482,0.03515739628953462,0.028303541720053133,0.14580297833067066,-0.06313470168323417,0.09427267907284737,0.34968141427479316,0.016376556866998796,-0.0188118118142589,0.12007663632766344,0.10466851059041875,0.045922041810194526,0.2483314084749786,0.17588404325999688,1.0,-0.03004478426189,0.3262417226434329,-0.024169865255939015,0.17080542068754787,0.06808080767880412,0.008188060606020772,0.1880926007204143,0.04212972168296061,0.013474740963233707,0.06935582686016249,-0.004782003105853615,-0.019413832548508786,0.009846938910702291,0.11299809486871648,0.12622997129334823,0.0945748645451881,-0.10811190093022549,0.14150406332934623,0.16761658305277383,0.06249716505243789,0.04474349032477312
26,macd_divergence,0.036353504098952286,-0.13470840542592824,0.18157602117434624,-0.055385452386746345,-0.016167379766085444,-0.03688687175734992,-0.06939964326699538,-0.07467164422464263,0.04282324241560071,-0.04369653987248826,-0.02682763940328068,0.041824736904946674,-0.03736392357062382,-0.07980783076025398,0.04780015466865094,0.10849096898351093,0.05336570443481539,0.013217156031496514,0.14376673543110205,0.096238257303689,-0.05461812531862893,-0.10877422707472674,-0.017170767806859975,-0.07180038115573316,-0.0966107126737162,-0.03004478426189,1.0,0.00209606498532431,0.16585977820834819,-0.010986767989450355,-0.05124494138002366,-0.004941633641445729,-0.00165402877767018,-0.11243744784160305,0.3600793144422872,0.009581511097861482,-0.06086152084164552,0.038637161605168155,0.3906825188752629,-0.05425983817199733,-0.12297748859546409,-0.11480743685059842,-0.022368104305938427,-0.038992744737613154,-0.07336970984225961,-0.023217905766991818,-0.018991126786379816
27,macd_ema_trend,0.06188572044372538,0.23868167178273494,-0.26061420492000276,0.36931319106340615,0.274352323970202,0.34131802207640305,0.4545436158980209,0.3775037635335438,0.07596804015830556,-0.027456008342611554,0.08936277919312358,-0.01818507069378808,0.1192203183587471,0.1647365136596727,0.18802792092337145,-0.04675407788118344,0.23940053179171897,0.3682019872063621,-0.009464251273292123,-0.046767601021766234,0.08458601080793836,0.288043258663443,0.06478618436654963,0.28707225439924866,0.41022425825868,0.3262417226434329,0.00209606498532431,1.0,-0.057368230597222916,0.19446396233944044,0.21145157237299841,0.08817332121383144,0.2407140947138055,0.1603889864232236,0.05092295986091425,0.1291645497792658,-0.015927971262633733,-0.028094487681742553,0.04988744937304585,0.10318051186804174,0.2662191805993767,0.32582665083119033,-0.18367899042880245,0.3625495449979835,0.45236150541401954,0.21556409441074662,0.1568400733802546
28,macd_histogram_div,0.06459777775042944,-0.12252964992301697,0.11315189539520024,-0.06580804406910838,0.06716372706351076,0.000978197586446945,0.006741082610584202,-0.0538682905847458,0.10341635610763555,-0.07460118184573049,0.05645422441624764,-0.02515017490733522,-0.002941782925792431,-0.12226257934032873,0.0778000275531906,-0.012400846213347255,0.07883027802120014,-0.02010834681139861,0.08547274413206739,-0.08334446614580115,-0.05620323214805361,-0.10927392191856068,0.0480385313497919,-0.02533692972642601,-0.06111309955609858,-0.024169865255939015,0.16585977820834819,-0.057368230597222916,1.0,-0.041589769679873094,0.06413488005460977,0.15193899418976622,-0.07674540795928107,0.00018871591085972697,0.10807240790720227,0.08791369186172054,-0.13611964148244576,-0.055486231384587255,0.13268231575551925,-0.11489317085308705,-0.11371011156234724,-0.041521672613004545,-0.20084826885780782,-0.08547509392928494,-0.003274258315828698,-0.06349462612303867,-0.06447264720094925
29,marubozu_trend,0.005210638750296792,0.23369926895658194,-0.25386171166652627,0.3266307118180334,0.0011669759136076414,0.37524750350958785,0.2985384184474758,0.38428176140439274,-0.007791141230380279,0.1275034308199051,0.06875053353982649,-0.011765624653365668,0.3134116632901134,0.13907046454445893,0.026247800030801367,-0.13034023631640887,0.03866441172712055,0.14343971466981142,-0.10152676914622454,-0.08635754847773919,0.2978661999560148,0.29029516475091954,0.2393247650070584,0.3592698086134182,0.3070841975286451,0.17080542068754787,-0.010986767989450355,0.19446396233944044,-0.041589769679873094,1.0,0.4303783280929365,0.1008944407980193,0.1530533215262742,0.11025874575640883,0.004573911541821921,0.09780035480037541,0.023981789712485706,-0.002932070332410904,-0.04924753279821946,0.17456270594176312,0.22964848467641713,0.2642810443528144,0.01732143476532068,0.3342742583373193,0.3034662383757551,0.3461543457658356,0.08225310373377939
30,momentum_exhaustion,0.04379588253131416,0.2639166041779896,-0.29218050838116355,0.43473036641342044,0.039818260118942045,0.5042149271396984,0.34936390709667314,0.31685203297706954,0.02657949054539842,-0.059293897639433366,0.11366848845422978,-0.03961134840327545,0.19553399116617554,0.024473874900423978,0.05125074138990917,-0.148180399797566,0.04521020748416962,0.02584231033961025,-0.036973091351662206,-0.05572826034573144,0.08165807749741086,0.32831991413838746,0.14721558194582188,0.44965803937127885,0.31103252609722165,0.06808080767880412,-0.05124494138002366,0.21145157237299841,0.06413488005460977,0.4303783280929365,1.0,0.06578379890326976,0.0712839771732526,0.10341084755804247,-0.006781315153047464,0.14185544647313653,-0.08468167482032653,0.06161028245549637,-0.036417783728540015,0.007924089415417331,0.23302616985044042,0.3253579509017923,-0.13062571251602162,0.38965067153136557,0.35926868851179716,0.22247743783773347,0.010030351192537642
31,morning_evening_star,0.052645961253098415,0.033497805868459456,-0.024340923180312456,0.009634800128302867,0.11948522290913964,0.06615836750460961,0.03514587312521061,0.03568429276029231,-0.006855303062602236,0.015382954070086878,0.0202168635096304,0.07322660476440308,0.057875380112801945,-0.03476130671195684,0.07865546694306634,-0.02586070770974025,0.07557047003515413,0.05604043256426693,0.12333807585398494,-0.0023084409608425706,0.08865519420169406,0.10927476410952666,0.26077856950048295,0.07922041773923125,0.04493165543066581,0.008188060606020772,-0.004941633641445729,0.08817332121383144,0.15193899418976622,0.1008944407980193,0.06578379890326976,1.0,-0.01023580601713508,-0.019703975725113183,-0.03380980382707667,0.01455013782603189,-0.016506229134393563,-0.013842864723872987,-0.004224561455842027,0.001219174555090689,0.01681362700404582,-0.017180895071461227,-0.11824760255849058,0.03261621244591133,0.016497312469985644,0.07234223181476053,0.018848520983032375
32,parabolic_sar_ema,-0.01925467994312781,0.14094064009890786,-0.08716863814719136,0.19717766916560656,0.12195802348907962,0.24638555812872473,0.15272865955542494,0.2799879317480119,0.04541874038161027,0.07943107809097626,0.05548915258773694,-0.030340319662296722,0.09747889994385918,0.08191843769597175,0.05681489671615993,0.015000973844062584,0.12324396415017923,0.18433127225908524,-0.03159463541356037,-0.03172488096522895,0.10570791395222745,0.1240176405716842,0.1643460724805215,0.199667194812655,0.2223728867769818,0.1880926007204143,-0.00165402877767018,0.2407140947138055,-0.07674540795928107,0.1530533215262742,0.0712839771732526,-0.01023580601713508,1.0,0.0459711659475385,0.01141433140186803,0.06581087039987772,0.008837942301300498,0.007764661559894057,-0.0007153048695939619,0.1847631733459499,0.139907240046769,0.13905060120001353,0.01420611945725934,0.23747286869216117,0.15680023793689302,0.16946484696436756,0.2537358320997521
33,pin_bar_ema,0.008163231304747267,0.27064517548903577,-0.1668279060867309,0.1569772863215907,0.014516603240323113,0.09576458613264893,0.2715070252563608,0.1533465174157024,-0.013716764313761159,0.07888018155117486,0.06357068543489883,-0.07073026693278718,0.07469085402009941,0.15519057706746434,0.026060478782814214,-0.03399360076801572,0.01335095816590108,0.02234030630312628,-0.16083408698647148,-0.09373614018507323,0.06328679873072635,0.21663678611710668,0.010105046888216465,0.038622369282616045,0.25022814176049646,0.04212972168296061,-0.11243744784160305,0.1603889864232236,0.00018871591085972697,0.11025874575640883,0.10341084755804247,-0.019703975725113183,0.0459711659475385,1.0,0.019120629883493633,0.06692516808389434,-0.024134607684621907,-0.02788163830305135,-0.04204071321754423,0.09236733405356089,0.19741929496314087,0.1521155525254131,0.05574142971808962,0.20565538705070824,0.2732714229460742,0.11752882224013379,0.03405452688713617
34,rsi_divergence,0.0468475432621266,-0.13141799918535796,0.11560410228125301,-0.026160530291406855,0.051582065167355994,0.000437953086248103,-0.035687287136081505,-0.05493394253097712,0.057099406887848134,-0.03238641259061677,-0.030007821824920355,-0.02322009571266845,-0.06902290609428474,-0.09737113793551473,-0.028757467658456354,0.07615919326941653,-0.010536013474577765,0.012130506924376665,0.06124768211526384,0.005439498058178797,-0.07393973849108128,-0.13987742874437425,-0.025284771078304673,-0.018890402006493702,-0.05531071683054281,0.013474740963233707,0.3600793144422872,0.05092295986091425,0.10807240790720227,0.004573911541821921,-0.006781315153047464,-0.03380980382707667,0.01141433140186803,0.019120629883493633,1.0,0.06939412225683157,-0.003459886994870303,0.02644810674237523,0.3722566680477204,-0.03959228743554626,-0.10734993607561226,-0.10330132378317948,-0.00824483793893718,-0.04997231830753161,-0.040512950270535204,-0.026387069232437544,0.01798487129108188
35,rsi_divergence_ema,0.0049129149824605825,0.182417163096676,-0.07373234152274057,0.17604501842005868,-0.002215168326659717,0.16015775609150387,0.2440462688877784,0.22027844036749608,0.10280894485707748,0.044806026184957055,0.04347612941779669,0.006346096155030893,0.06360497602870345,0.15073224658894255,0.08086101556031536,-0.03239684126671144,0.04757772372094795,-0.004963271277630439,-0.09837024045511879,-0.08566185382697619,0.08765970044807081,0.19847418823058688,0.07822024027626963,0.12452273953051506,0.2206245465597302,0.06935582686016249,0.009581511097861482,0.1291645497792658,0.08791369186172054,0.09780035480037541,0.14185544647313653,0.01455013782603189,0.06581087039987772,0.06692516808389434,0.06939412225683157,1.0,-0.01602168363092072,-0.0574860302813314,0.01738509925869561,0.05351680067907389,0.13573246829301355,0.1138226813261063,0.016340331190051783,0.2244417791000546,0.22719360886874915,0.13942832279860423,0.05146364262923352
36,scalp_pullback,-0.1176446491315227,0.0008003927647081308,0.005668364341921504,-0.03300992885693058,-0.0476256852720998,-0.06749010141952314,-0.01835587267357647,-0.061902537480598846,0.053585298177755224,0.0037566806353083945,0.018466230893286955,0.05216697937817525,-0.0546724875281163,0.05228896267189401,0.008238795367048704,0.04197888012993313,-0.004892399857874334,-0.016289988979994237,-0.01677311644503748,0.06848356651482078,0.011109598448004198,-0.01707952471000249,-0.0398997718105684,-0.02893243690909152,-0.04703629460419532,-0.004782003105853615,-0.06086152084164552,-0.015927971262633733,-0.13611964148244576,0.023981789712485706,-0.08468167482032653,-0.016506229134393563,0.008837942301300498,-0.024134607684621907,-0.003459886994870303,-0.01602168363092072,1.0,0.07595820548735029,-0.04932341814224882,0.04599127943739896,0.02990657512443402,-0.01591086895860782,0.48583763202056207,-0.021765520420968357,-0.025672266410102243,0.04263752911480396,0.04538753643393354
37,stoch_bb_bounce,-0.019036699487531825,0.010889505978101933,0.08962914937071184,-0.008212444845241227,-0.008438600866557592,-0.0159852144213549,-0.019621778791642563,-0.03390545116788289,-0.008859575305642946,0.012476859862442716,0.019790388851854863,-0.016127410275407966,-0.0017140978205348882,-0.039229906553124264,-0.041101324511929875,0.11596326960641083,-0.03824288003449504,-0.025057460978397554,0.044775013504034955,0.10795276987212384,-0.005746877326759544,-0.016785463456432184,-0.038557078143746835,-0.012670823400630919,-0.013399168864089303,-0.019413832548508786,0.038637161605168155,-0.028094487681742553,-0.055486231384587255,-0.002932070332410904,0.06161028245549637,-0.013842864723872987,0.007764661559894057,-0.02788163830305135,0.02644810674237523,-0.0574860302813314,0.07595820548735029,1.0,0.06020948523847168,0.013322256444050582,-0.01744252074480703,-0.06700756711019648,0.0312561838983623,-0.009854612279148203,-0.021025262077238222,-0.01966209614590641,-0.013806514839401136
38,stoch_divergence,0.02136884918202128,-0.1680763893875106,0.16844230995127557,-0.07139222802655308,0.06861128475849103,-0.0007898348490123151,-0.06198473290226985,-0.11686863170898368,0.07095237545283228,-0.028795915673392566,-0.06208013486198971,0.02342977171143582,-0.026006998587216317,-0.06779509361009842,0.014929740743480637,0.07241973809339798,0.024073815374595093,0.02032964648325111,0.11876052104109215,0.08717346024399288,-0.09247773395121049,-0.15470523907975248,-0.04343370095611936,-0.03211644136625785,-0.12196906008114719,0.009846938910702291,0.3906825188752629,0.04988744937304585,0.13268231575551925,-0.04924753279821946,-0.036417783728540015,-0.004224561455842027,-0.0007153048695939619,-0.04204071321754423,0.3722566680477204,0.01738509925869561,-0.04932341814224882,0.06020948523847168,1.0,-0.0774577705506095,-0.08091393570611503,-0.1511956967868653,-0.0674514700735791,-0.06786085627421533,-0.06883231917379076,-0.0470194721671564,0.00423430584126125
39,stoch_ema_trend,-0.012395670178801702,0.2534307363824847,-0.06611965120406972,0.1563943020287263,0.11410044844031116,0.1340299074330947,0.1625919737320402,0.24333811326168883,0.052954124134615144,0.561242589907882,-0.01672957297622433,0.06895898457962076,0.1780260256681321,0.26978426496574426,0.02425644849321658,0.007461751800243506,0.02660682146398927,0.0880075504866594,-0.06371029358820832,0.03735922693525595,0.27184085188444246,0.24741408560446268,0.22501719552613497,0.11909272880006828,0.2582050778391046,0.11299809486871648,-0.05425983817199733,0.10318051186804174,-0.11489317085308705,0.17456270594176312,0.007924089415417331,0.001219174555090689,0.1847631733459499,0.09236733405356089,-0.03959228743554626,0.05351680067907389,0.04599127943739896,0.013322256444050582,-0.0774577705506095,1.0,0.26982981042278775,0.17654078706056628,0.04028588856979439,0.20290453873633288,0.1652612528359523,0.24778876903844,0.3644724008723662
40,supertrend_rsi_ema,0.0027767448021287938,0.6001707050098358,-0.2884847745575359,0.43546408343858833,0.008412508955531415,0.34229023466885133,0.639502245671798,0.4091877716517379,0.06580258026984365,0.1576978191172311,0.1581528597688442,0.03652668793275896,0.2746940423321165,0.48072346875477767,0.08358080075645458,-0.07448119237434063,0.07288833426256296,0.1043635424919251,-0.17033282665602756,-0.09591509588610367,0.2825157351036588,0.5920296299435386,0.20017878414596255,0.3364350978841256,0.5403401946281594,0.12622997129334823,-0.12297748859546409,0.2662191805993767,-0.11371011156234724,0.22964848467641713,0.23302616985044042,0.01681362700404582,0.139907240046769,0.19741929496314087,-0.10734993607561226,0.13573246829301355,0.02990657512443402,-0.01744252074480703,-0.08091393570611503,0.26982981042278775,1.0,0.3720549549805808,0.013308909554698014,0.5599106562942484,0.6524215962520339,0.3180739767096315,0.1297849661583594
41,three_bar_reversal,0.010013249425018474,0.38766664169414766,-0.36621586864194855,0.4831774112049261,0.15281405753351734,0.45211754551408445,0.4806722685082666,0.40859623607481865,0.07451944717259419,0.03267098228577562,0.09091418248495725,-0.0827931556280117,0.09673522159774237,0.1949917380453615,0.1235215989793183,-0.1861722161847397,0.171594189754546,0.17418401326626634,-0.09342832879238894,-0.06872473028195031,0.15606358361516498,0.4155487673629639,0.08815250356935551,0.32363121564882935,0.4324809708089363,0.0945748645451881,-0.11480743685059842,0.32582665083119033,-0.041521672613004545,0.2642810443528144,0.3253579509017923,-0.017180895071461227,0.13905060120001353,0.1521155525254131,-0.10330132378317948,0.1138226813261063,-0.01591086895860782,-0.06700756711019648,-0.1511956967868653,0.17654078706056628,0.3720549549805808,1.0,-0.0872544161505372,0.439066727062542,0.4887324552006116,0.23999463435984028,0.11655380126351618
42,trend_mean_reversion,-0.11003070799402007,-0.014730630630806768,0.04682344237609146,-0.015035533474448597,-0.2479594443088316,-0.08543945412069505,-0.05401215602878369,-0.07800182155490876,0.03206919974751602,0.06861111204182355,-0.05204080548235579,0.051424158229430625,-0.0025268009722872664,0.11676146657163969,-0.051268115743206624,0.080185994003889,-0.08660075761977859,-0.11343589070229865,-0.08998745503428322,0.06440292539729976,-0.010102521546993289,-0.03800893151808213,-0.07256409744975235,-0.07203513595801625,-0.055553226823578515,-0.10811190093022549,-0.022368104305938427,-0.18367899042880245,-0.20084826885780782,0.01732143476532068,-0.13062571251602162,-0.11824760255849058,0.01420611945725934,0.05574142971808962,-0.00824483793893718,0.016340331190051783,0.48583763202056207,0.0312561838983623,-0.0674514700735791,0.04028588856979439,0.013308909554698014,-0.0872544161505372,1.0,0.033953924347781814,-0.035141280381394364,0.04874857110240292,0.05399585590097528
43,trend_momentum_vol,0.014536860591609179,0.5950866412629781,-0.3908045514411629,0.6230530862623928,-0.00021098460357039096,0.5361809637112481,0.725189337685603,0.6062421006841529,0.08407764571921862,0.0964665764269253,0.16137841132043196,0.0019724605392430817,0.2542901457249607,0.3980695284951442,0.09828455709058394,-0.24249049626542046,0.11984070217060272,0.14846258238252766,-0.22533166092350182,-0.13610376238456653,0.30203342727078114,0.6405288618487055,0.22368170458725556,0.4509452941006289,0.6885461303148595,0.14150406332934623,-0.038992744737613154,0.3625495449979835,-0.08547509392928494,0.3342742583373193,0.38965067153136557,0.03261621244591133,0.23747286869216117,0.20565538705070824,-0.04997231830753161,0.2244417791000546,-0.021765520420968357,-0.009854612279148203,-0.06786085627421533,0.20290453873633288,0.5599106562942484,0.439066727062542,0.033953924347781814,1.0,0.7420276615183565,0.4324278993199966,0.1624535806093528
44,triple_confirm,0.0003049147330873544,0.6370279721213437,-0.3977509086614415,0.6262893852544915,0.0009596709638596844,0.5188785125098813,0.9795685258665191,0.6052426521225507,0.12580173206334727,0.08047424327572648,0.19514476000283454,-0.030826819016415426,0.24211041328592,0.4578567164573796,0.13308550425738824,-0.23540033007338457,0.1599865057558107,0.14177767318468215,-0.2554404514825407,-0.19494682972479463,0.2648862160183428,0.6968115763013771,0.14227109185409412,0.44131033801424346,0.7525076244472704,0.16761658305277383,-0.07336970984225961,0.45236150541401954,-0.003274258315828698,0.3034662383757551,0.35926868851179716,0.016497312469985644,0.15680023793689302,0.2732714229460742,-0.040512950270535204,0.22719360886874915,-0.025672266410102243,-0.021025262077238222,-0.06883231917379076,0.1652612528359523,0.6524215962520339,0.4887324552006116,-0.035141280381394364,0.7420276615183565,1.0,0.413710864780231,0.08661489235297798
45,tweezer_reversal,-0.05223190589455131,0.3009864800728679,-0.15876630049210327,0.27568568094889256,0.03483013905563258,0.2875737321206341,0.4098601553989812,0.5068273208033255,0.11122781110538116,0.18340502119162547,0.1300584952237701,0.05940821253494875,0.33885502248232613,0.32150961670798217,0.02423739397353549,-0.08809458698423915,0.07034506985393041,0.07339262349837747,-0.15778811964543418,-0.0905534360335279,0.3414166485580364,0.39739927026327804,0.27127513707909756,0.3178489920653245,0.45409407455541745,0.06249716505243789,-0.023217905766991818,0.21556409441074662,-0.06349462612303867,0.3461543457658356,0.22247743783773347,0.07234223181476053,0.16946484696436756,0.11752882224013379,-0.026387069232437544,0.13942832279860423,0.04263752911480396,-0.01966209614590641,-0.0470194721671564,0.24778876903844,0.3180739767096315,0.23999463435984028,0.04874857110240292,0.4324278993199966,0.413710864780231,1.0,0.23326361307486368
46,williams_ema,-0.03850525315371563,0.13180372158317735,0.01133089631230865,0.0746885120452714,0.26346104008059557,0.10013646822002781,0.08073291712398963,0.15555666233107962,0.20191082968460072,0.21119406649146227,-0.01411953437568534,0.02172840475435416,0.08507050299268269,0.13564587696404548,0.1402249789262384,0.04104977023506015,0.16465873790571087,0.12739263076729357,0.006538879022987013,0.05419748383771435,0.16938819337553182,0.08283302603818174,0.12693397052378597,0.10144247360954968,0.16392714914836895,0.04474349032477312,-0.018991126786379816,0.1568400733802546,-0.06447264720094925,0.08225310373377939,0.010030351192537642,0.018848520983032375,0.2537358320997521,0.03405452688713617,0.01798487129108188,0.05146364262923352,0.04538753643393354,-0.013806514839401136,0.00423430584126125,0.3644724008723662,0.1297849661583594,0.11655380126351618,0.05399585590097528,0.1624535806093528,0.08661489235297798,0.23326361307486368,1.0
